Player,Team,Week,Year,Points,Injury?,Suspension?,Bye?,Starter/Bench,% of points (if starter),Position started in (if starter),Change from previous week,Change from previous 5 weeks avg,Change from career average to that point,Change from overall career average,Number of weeks on team,Number of consecutive weeks on bench before start (if starter),Number of consecutive weeks on bench before start excluding injury/bye (if starter),Total weeks as team starter to that point,Total weeks on bench to that point,- Activated Cuff? (Was a player of the same nfl team/position & who averages >10 PPG more over last 5 played games injured? Only for players with avg <10 PPG),Difference from best startable bench (if starter),Difference from worst benchable starter (if bench),Reference player name,Difference in averages of best/worst startables over previous 5 games,Cuff adjusted difference,Player of the week?,QB of the week?,RB of the week?,WR of the week?,TE of the week?,Benchwarmer of the week?,Bench QB of the week?,Bench RB of the week?,Bench WR of the week?,Bench TE of the week?,Highest starter on team?,Lowest starter on team?,Rookie?,Age,NFL team,Total weeks as team starter on that team this season,Total weeks on bench on that team this season,WeekNum,_Week_Sort,_week_sort,_expected_points_if_healthy,_points_lost_inj_susp
Kenneth Gainwell,BROsenzweig,4,2025,31.4,,,False,Bench,,,21.799999999999997,25.779999999999998,26.17207547169811,24.60181818181818,14,,,0,14,,,,,,,,,,,,,,,,,,,,,,0,2,4,4,4,5.62,0.0
Kenneth Gainwell,BROsenzweig,5,2025,0.0,,,True,Bench,,,-31.4,-10.84,-5.712592592592593,-6.798181818181818,15,,,0,15,,,,,,,,,,,,,,,,,,,,,,0,3,5,5,5,10.84,0.0
Kenneth Gainwell,BROsenzweig,6,2025,9.6,,,False,Bench,,,-21.799999999999997,-1.2400000000000002,3.887407407407407,2.8018181818181818,16,,,0,16,,,,,,,,,,,,,,,,,,,,,,0,4,6,6,6,10.84,0.0
Kenneth Gainwell,BROsenzweig,7,2025,3.5,,,False,Bench,,,-6.1,-7.459999999999999,-2.2832727272727285,-3.298181818181818,17,,,0,17,,,,,,,,,,,,,,,,,,,,,,0,5,7,7,7,10.959999999999999,0.0
Kenneth Gainwell,BROsenzweig,8,2025,3.5,,,False,Bench,,,0.0,-7.699999999999999,-2.2425000000000006,-3.298181818181818,18,,,0,18,,,,,,,,,,,,,,,,,,,,,,0,6,8,8,8,11.2,0.0
Kenneth Gainwell,BROsenzweig,9,2025,7.4,,,False,Bench,,,3.9000000000000004,-4.119999999999999,1.6968421052631575,0.6018181818181825,19,,,0,19,,,,,,,,,,,,,,,,,,,,,,0,7,9,9,9,11.52,0.0
Kenneth Gainwell,BROsenzweig,10,2025,2.4,,,False,Bench,,,-5.0,-8.68,-3.332413793103449,-4.398181818181818,20,,,0,20,,,,,,,,,,,,,,,,,,,,,,0,8,10,10,10,11.08,0.0
Kenneth Gainwell,BROsenzweig,11,2025,29.5,,,False,Bench,,,27.1,24.22,23.82406779661017,22.701818181818183,21,,,0,21,,,,,,,,,,,,,,,,,,,,,,0,9,11,11,11,5.279999999999999,0.0
Kenneth Gainwell,BROsenzweig,12,2025,18.2,,,False,Bench,,,-11.3,8.94,12.126999999999999,11.401818181818182,22,,,0,22,,,,,,,,,,,,,,,,,,,,,,0,10,12,12,12,9.26,0.0
Kenneth Gainwell,BROsenzweig,13,2025,6.5,,,False,Bench,,,-11.7,-5.699999999999999,0.22819672131147595,-0.2981818181818179,23,,,0,23,,,,,,,,,,,,,,,,,,,,,,0,11,13,13,13,12.2,0.0
Kenneth Gainwell,BROsenzweig,14,2025,16.2,,,False,Bench,,,9.7,3.3999999999999986,9.924516129032257,9.401818181818182,24,,,0,24,,,,,,,,,,,,,,,,,,,,,,0,12,14,14,14,12.8,0.0
Kenneth Gainwell,BROsenzweig,15,2025,19.6,,,False,Bench,,,3.400000000000002,5.040000000000003,13.16698412698413,12.801818181818184,25,,,0,25,,,,,,,,,,,,,,,,,,,,,,0,13,15,15,15,14.559999999999999,0.0
Kenneth Gainwell,BROsenzweig,16,2025,23.8,,,False,Bench,,,4.199999999999999,5.800000000000001,17.161250000000003,17.001818181818184,26,,,0,26,,,,,,,,,,,,,,,,,,,,,,0,14,16,16,16,18.0,0.0
Kenneth Gainwell,BROsenzweig,17,2025,0.0,,,False,Starter,,,-23.8,-16.86,-6.9027692307692305,-6.798181818181818,27,26,25,1,26,,,,,,,,,,,,,,,,,,,,,,1,14,17,17,17,16.86,0.0
Kenneth Walker,BROsenzweig,1,2022,0.0,,,False,Bench,,,,,,-11.3359375,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,0.0
Kenneth Walker,BROsenzweig,2,2022,3.5,,,False,Bench,,,3.5,,3.5,-7.8359375,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,,0.0
Kenneth Walker,BROsenzweig,3,2022,6.3,,,False,Bench,,,2.8,,4.55,-5.0359375,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,3.5,0.0
Kenneth Walker,BROsenzweig,4,2022,3.4,,,False,Bench,,,-2.9,,0.13333333333333286,-7.9359375,4,,,0,4,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,4.9,0.0
Kenneth Walker,BROsenzweig,5,2022,14.8,,,False,Bench,,,11.4,,11.5,3.4640625000000007,5,,,0,5,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,4.4,0.0
Kenneth Walker,BROsenzweig,6,2022,19.0,,,False,Starter,0.133,,4.199999999999999,13.4,13.4,7.6640625,6,5,5,1,5,,,,,,,,,,,,,,,,,,,,,,1,5,6,6,6,7.0,0.0
Kenneth Walker,BROsenzweig,7,2022,28.7,,,False,Starter,0.182,,9.7,19.299999999999997,20.866666666666667,17.3640625,7,0,0,2,5,,,,,,,,,,,,,,,,,,,,,,2,5,7,7,7,9.4,0.0
Kenneth Walker,BROsenzweig,8,2022,12.2,,,False,Starter,0.0647,,-16.5,-2.240000000000002,1.3857142857142843,0.8640624999999993,8,0,0,3,5,,,,,,,,,,,,,,,,,,,,,,3,5,8,8,8,14.440000000000001,0.0
Kenneth Walker,BROsenzweig,9,2022,27.9,,,False,Starter,0.1883,,15.7,12.279999999999998,16.912499999999998,16.5640625,9,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,4,5,9,9,9,15.620000000000001,0.0
Kenneth Walker,BROsenzweig,10,2022,13.2,,,False,Starter,0.1007,,-14.7,-7.32,0.33333333333333215,1.8640624999999993,10,0,0,5,5,,,,,,,,,,,,,,,,,,,,,,5,5,10,10,10,20.52,0.0
Kenneth Walker,BROsenzweig,11,2022,0.0,,,True,Bench,,,-13.2,-20.200000000000003,-12.9,-11.3359375,11,,,5,6,,,,,,,,,,,,,,,,,,,,,,5,6,11,11,11,20.200000000000003,0.0
Kenneth Walker,BROsenzweig,12,2022,16.9,,,False,Starter,0.11,,3.6999999999999993,-3.3000000000000043,3.9999999999999982,5.564062499999999,12,1,0,6,6,,,,,,,,,,,,,,,,,,,,,,6,6,12,12,12,20.200000000000003,0.0
Kenneth Walker,BROsenzweig,13,2022,3.6,,,False,Starter,0.0291,,-13.299999999999999,-16.18,-9.663636363636364,-7.7359375,13,0,0,7,6,,,,,,,,,,,,,,,,,,,,,,7,6,13,13,13,19.78,0.0
Kenneth Walker,BROsenzweig,14,2022,0.0,,,False,Bench,,,-3.6,-14.759999999999996,-12.458333333333334,-11.3359375,14,,,7,7,,,,,,,,,,,,,,,,,,,,,,7,7,14,14,14,14.759999999999996,0.0
Kenneth Walker,BROsenzweig,15,2022,11.9,,,False,Bench,,,11.9,-0.41999999999999815,0.40000000000000036,0.5640625000000004,15,,,7,8,,,,,,,,,,,,,,,,,,,,,,7,8,15,15,15,14.759999999999996,0.0
Kenneth Walker,BROsenzweig,16,2022,12.5,,,False,Bench,,,0.5999999999999996,3.380000000000001,0.9714285714285715,1.1640625,16,,,7,9,,,,,,,,,,,,,,,,,,,,,,7,9,16,16,16,14.7,0.0
Kenneth Walker,BROsenzweig,3rd Place,2022,15.2,,,False,Starter,0.1664,,2.6999999999999993,6.219999999999999,3.6066666666666656,3.8640624999999993,17,3,3,8,9,,,,,,,,,,,,,,,,,,,,,,8,9,17,1002,1002,11.62,0.0
Kenneth Walker,BROsenzweig,1,2023,10.7,,,False,Starter,0.1045,,-4.5,2.0599999999999987,-1.1187500000000004,-0.6359375000000007,18,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,12.02,0.0
Kenneth Walker,BROsenzweig,2,2023,18.4,,,False,Starter,0.1391,,7.699999999999999,8.34,6.647058823529411,7.064062499999999,19,0,0,10,9,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,10.780000000000001,0.0
Kenneth Walker,BROsenzweig,3,2023,30.6,,,False,Starter,0.1976,,12.200000000000003,16.860000000000003,18.47777777777778,19.2640625,20,0,0,11,9,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,3,13.739999999999998,0.0
Kenneth Walker,BROsenzweig,4,2023,13.9,,,False,Starter,0.1069,,-16.700000000000003,-3.58,0.8052631578947373,2.5640625000000004,21,0,0,12,9,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,4,17.48,0.0
Kenneth Walker,BROsenzweig,5,2023,0.0,,,True,Bench,,,-13.9,-17.76,-13.135,-11.3359375,22,,,12,10,,,,,,,,,,,,,,,,,,,,,,4,1,5,5,5,17.76,0.0
Kenneth Walker,BROsenzweig,6,2023,17.9,,,False,Starter,0.2043,,3.9999999999999982,0.13999999999999702,4.764999999999999,6.564062499999999,23,1,0,13,10,,,,,,,,,,,,,,,,,,,,,,5,1,6,6,6,17.76,0.0
Kenneth Walker,BROsenzweig,7,2023,13.1,,,False,Starter,0.1213,,-4.799999999999999,-5.200000000000001,-0.261904761904761,1.7640624999999996,24,0,0,14,10,,,,,,,,,,,,,,,,,,,,,,6,1,7,7,7,18.3,0.0
Kenneth Walker,BROsenzweig,8,2023,8.0,,,False,Starter,0.0487,,-5.1,-10.779999999999998,-5.35,-3.3359375,25,0,0,15,10,,,,,,,,,,,,,,,,,,,,,,7,1,8,8,8,18.779999999999998,0.0
Kenneth Walker,BROsenzweig,9,2023,2.7,,,False,Starter,0.0273,,-5.3,-14.0,-10.417391304347824,-8.6359375,26,0,0,16,10,,,,,,,,,,,,,,,,,,,,,,8,1,9,9,9,16.7,0.0
Kenneth Walker,BROsenzweig,10,2023,19.7,,,False,Starter,0.141,,17.0,8.579999999999998,7.0166666666666675,8.3640625,27,0,0,17,10,,,,,,,,,,,,,,,,,,,,,,9,1,10,10,10,11.120000000000001,0.0
Kenneth Walker,BROsenzweig,11,2023,2.6,,,False,Starter,0.0181,,-17.099999999999998,-9.680000000000001,-10.363999999999999,-8.7359375,28,0,0,18,10,,,,,,,,,,,,,,,,,,,,,,10,1,11,11,11,12.280000000000001,0.0
Kenneth Walker,BROsenzweig,12,2023,0.0,,,False,Bench,,,-2.6,-9.22,-12.565384615384614,-11.3359375,29,,,18,11,,,,,,,,,,,,,,,,,,,,,,10,2,12,12,12,9.22,0.0
Kenneth Walker,BROsenzweig,13,2023,0.0,,,False,Bench,,,0.0,-6.6,-12.1,-11.3359375,30,,,18,12,,,,,,,,,,,,,,,,,,,,,,10,3,13,13,13,9.22,0.0
Kenneth Walker,BROsenzweig,14,2023,9.4,,,False,Starter,0.0822,,9.4,4.4,-2.2678571428571423,-1.9359374999999996,31,2,2,19,12,,,,,,,,,,,,,,,,,,,,,,11,3,14,14,14,9.22,0.0
Kenneth Walker,BROsenzweig,15,2023,20.2,,,False,Starter,0.1797,,10.799999999999999,13.86,8.610344827586207,8.8640625,32,0,0,20,12,,,,,,,,,,,,,,,,,,,,,,12,3,15,15,15,8.48,0.0
Kenneth Walker,BROsenzweig,17,2023,15.5,,,False,Starter,0.1416,,-4.699999999999999,9.059999999999999,3.623333333333335,4.1640625,33,0,0,21,12,,,,,,,,,,,,,,,,,,,,,,13,3,17,17,17,10.919999999999998,0.0
Kenneth Walker,BROsenzweig,Toilet Semis,2023,6.6,,,False,Starter,0.037,,-8.9,-2.42,-5.393548387096773,-4.7359375,34,0,0,22,12,,,,,,,,,,,,,,,,,,,,,,14,3,16,1001,1001,13.48,0.0
Kenneth Walker,BROsenzweig,1,2024,18.9,,,False,Starter,0.1229,,12.299999999999999,8.559999999999999,7.074999999999999,7.564062499999999,35,0,0,23,12,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,10.860000000000001,0.0
Kenneth Walker,BROsenzweig,2,2024,0.0,,,False,Bench,,,-18.9,-14.12,-12.039393939393937,-11.3359375,36,,,23,13,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,14.12,0.0
Kenneth Walker,BROsenzweig,3,2024,0.0,,,False,Bench,,,0.0,-12.24,-11.685294117647057,-11.3359375,37,,,23,14,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,14.12,0.0
Kenneth Walker,BROsenzweig,4,2024,33.6,,,False,Bench,,,33.6,25.400000000000002,22.24857142857143,22.2640625,38,,,23,15,,,,,,,,,,,,,,,,,,,,,,1,3,4,4,4,14.12,0.0
Kenneth Walker,BROsenzweig,5,2024,14.6,,,False,Starter,0.1014,,-19.0,2.7799999999999994,2.6305555555555564,3.2640624999999996,39,3,3,24,15,,,,,,,,,,,,,,,,,,,,,,2,3,5,5,5,18.96,0.0
Kenneth Walker,BROsenzweig,6,2024,20.9,,,False,Starter,0.1478,,6.299999999999999,7.48,8.859459459459458,9.564062499999999,40,0,0,25,15,,,,,,,,,,,,,,,,,,,,,,3,3,6,6,6,17.839999999999996,0.0
Kenneth Walker,BROsenzweig,7,2024,23.3,,,False,Starter,0.1412,,2.400000000000002,9.480000000000002,11.026315789473685,11.9640625,41,0,0,26,15,,,,,,,,,,,,,,,,,,,,,,4,3,7,7,7,18.919999999999998,0.0
Kenneth Walker,BROsenzweig,8,2024,8.5,,,False,Starter,0.0671,,-14.8,-9.979999999999997,-4.056410256410256,-2.8359375,42,0,0,27,15,,,,,,,,,,,,,,,,,,,,,,5,3,8,8,8,22.259999999999998,0.0
Kenneth Walker,BROsenzweig,9,2024,13.7,,,False,Starter,0.0796,,5.199999999999999,-6.48,1.2449999999999992,2.3640624999999993,43,0,0,28,15,,,,,,,,,,,,,,,,,,,,,,6,3,9,9,9,20.18,0.0
Kenneth Walker,BROsenzweig,10,2024,0.0,,,True,Bench,,,-13.7,-16.2,-12.485365853658536,-11.3359375,44,,,28,16,,,,,,,,,,,,,,,,,,,,,,6,4,10,10,10,16.2,0.0
Kenneth Walker,BROsenzweig,11,2024,13.9,,,False,Starter,0.0928,,0.20000000000000107,-2.299999999999999,1.4146341463414647,2.5640625000000004,45,1,0,29,16,,,,,,,,,,,,,,,,,,,,,,7,4,11,11,11,16.2,0.0
Kenneth Walker,BROsenzweig,12,2024,13.3,,,False,Starter,0.0786,,-0.5999999999999996,-2.7600000000000016,0.7809523809523835,1.9640625000000007,46,0,0,30,16,,,,,,,,,,,,,,,,,,,,,,8,4,12,12,12,16.060000000000002,0.0
Kenneth Walker,BROsenzweig,13,2024,5.6,,,False,Starter,0.0402,,-7.700000000000001,-8.940000000000001,-6.937209302325579,-5.7359375,47,0,0,31,16,,,,,,,,,,,,,,,,,,,,,,9,4,13,13,13,14.540000000000001,0.0
Kenneth Walker,BROsenzweig,14,2024,0.0,,,False,Bench,,,-5.6,-11.000000000000002,-12.379545454545452,-11.3359375,48,,,31,17,,,,,,,,,,,,,,,,,,,,,,9,5,14,14,14,11.000000000000002,0.0
Kenneth Walker,BROsenzweig,15,2024,0.0,,,False,Bench,,,0.0,-9.3,-12.104444444444443,-11.3359375,49,,,31,18,,,,,,,,,,,,,,,,,,,,,,9,6,15,15,15,11.000000000000002,0.0
Kenneth Walker,BROsenzweig,16,2024,13.9,,,False,Starter,0.0929,,13.9,7.34,2.058695652173915,2.5640625000000004,50,2,2,32,18,,,,,,,,,,,,,,,,,,,,,,10,6,16,16,16,11.000000000000002,0.0
Kenneth Walker,BROsenzweig,3rd Place,2024,0.0,,,False,Bench,,,-13.9,-6.56,-11.885106382978721,-11.3359375,51,,,32,19,,,,,,,,,,,,,,,,,,,,,,10,7,17,1002,1002,12.080000000000002,0.0
Kenneth Walker,BROsenzweig,1,2025,5.4,,,False,Starter,0.0378,,5.4,1.5000000000000004,-6.237499999999997,-5.9359375,52,1,1,33,19,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,12.080000000000002,0.0
Kenneth Walker,BROsenzweig,2,2025,18.8,,,False,Bench,,,13.4,14.940000000000001,7.28979591836735,7.464062500000001,53,,,33,20,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,10.42,0.0
Kenneth Walker,BROsenzweig,3,2025,18.0,,,False,Starter,0.1297,,-0.8000000000000007,10.379999999999999,6.344000000000003,6.6640625,54,1,1,34,20,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,3,11.4,0.0
Kenneth Walker,BROsenzweig,4,2025,12.0,,,False,Starter,0.0917,,-6.0,0.7799999999999994,0.21960784313725767,0.6640625,55,0,0,35,20,,,,,,,,,,,,,,,,,,,,,,3,1,4,4,4,12.34,0.0
Kenneth Walker,BROsenzweig,5,2025,9.6,,,False,Starter,0.0584,,-2.4000000000000004,-1.2400000000000002,-2.184615384615382,-1.7359375000000004,56,0,0,36,20,,,,,,,,,,,,,,,,,,,,,,4,1,5,5,5,13.62,0.0
Kenneth Walker,BROsenzweig,6,2025,4.7,,,False,Starter,0.0314,,-4.8999999999999995,-8.060000000000002,-7.0433962264150916,-6.6359375,57,0,0,37,20,,,,,,,,,,,,,,,,,,,,,,5,1,6,6,6,12.760000000000002,0.0
Kenneth Walker,BROsenzweig,7,2025,6.6,,,False,Bench,,,1.8999999999999995,-6.020000000000001,-5.012962962962961,-4.7359375,58,,,37,21,,,,,,,,,,,,,,,,,,,,,,5,2,7,7,7,12.620000000000001,0.0
Kenneth Walker,BROsenzweig,8,2025,0.0,,,True,Bench,,,-6.6,-10.180000000000001,-11.52181818181818,-11.3359375,59,,,37,22,,,,,,,,,,,,,,,,,,,,,,5,3,8,8,8,10.180000000000001,0.0
Kenneth Walker,BROsenzweig,9,2025,8.1,,,False,Starter,0.066,,1.5,-2.080000000000002,-3.42181818181818,-3.2359375000000004,60,2,1,38,22,,,,,,,,,,,,,,,,,,,,,,6,3,9,9,9,10.180000000000001,0.0
Kenneth Walker,BROsenzweig,10,2025,8.0,,,False,Bench,,,-0.09999999999999964,-0.1999999999999993,-3.4607142857142854,-3.3359375,61,,,38,23,,,,,,,,,,,,,,,,,,,,,,6,4,10,10,10,8.2,0.0
Kenneth Walker,BROsenzweig,11,2025,20.1,,,False,Bench,,,12.100000000000001,12.700000000000001,8.700000000000003,8.764062500000001,62,,,38,24,,,,,,,,,,,,,,,,,,,,,,6,5,11,11,11,7.4,0.0
Kenneth Walker,BROsenzweig,12,2025,13.1,,,False,Starter,0.0897,,-7.000000000000002,3.5999999999999996,1.5500000000000007,1.7640624999999996,63,2,2,39,24,,,,,,,,,,,,,,,,,,,,,,7,5,12,12,12,9.5,0.0
Kenneth Walker,BROsenzweig,13,2025,10.4,,,False,Bench,,,-2.6999999999999993,-0.7799999999999994,-1.1762711864406779,-0.9359374999999996,64,,,39,25,,,,,,,,,,,,,,,,,,,,,,7,6,13,13,13,11.18,0.0
Kenneth Walker,BROsenzweig,14,2025,3.8,,,False,Starter,0.0215,,-6.6000000000000005,-8.14,-7.756666666666667,-7.5359375,65,1,1,40,25,,,,,,,,,,,,,,,,,,,,,,8,6,14,14,14,11.940000000000001,0.0
Kenneth Walker,BROsenzweig,15,2025,2.9,,,False,Bench,,,-0.8999999999999999,-8.18,-8.52950819672131,-8.4359375,66,,,40,26,,,,,,,,,,,,,,,,,,,,,,8,7,15,15,15,11.08,0.0
Kenneth Walker,BROsenzweig,16,2025,25.4,,,False,Bench,,,22.5,15.34,14.108064516129032,14.064062499999999,67,,,40,27,,,,,,,,,,,,,,,,,,,,,,8,8,16,16,16,10.059999999999999,0.0
Kenneth Walker,BROsenzweig,17,2025,0.0,,,False,Starter,,,-25.4,-11.12,-11.515873015873014,-11.3359375,68,2,2,41,27,,,,,,,,,,,,,,,,,,,,,,9,8,17,17,17,11.12,0.0
Kenny Golladay,AceMatthew,1,2021,10.4,,,False,Starter,0.0673,,,,,5.763157894736842,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,,0.0
Kenny Golladay,AceMatthew,2,2021,6.8,,,False,Starter,0.0799,,-3.6000000000000005,,-3.6000000000000005,2.163157894736841,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,2,10.4,0.0
Kenny Golladay,AceMatthew,3,2021,10.4,,,False,Bench,,,3.6000000000000005,,1.8000000000000007,5.763157894736842,3,,,2,1,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,3,8.6,0.0
Kenny Golladay,AceMatthew,4,2021,17.6,,,False,Bench,,,7.200000000000001,,8.4,12.963157894736842,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,9.200000000000001,0.0
Kenny Golladay,AceMatthew,5,2021,0.0,,,,Starter,0.0,,-17.6,,-11.3,-4.636842105263159,5,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,3,2,5,5,5,11.3,0.0
Kenny Golladay,AceMatthew,6,2021,0.0,,,,Bench,,,0.0,-9.040000000000001,-9.040000000000001,-4.636842105263159,6,,,3,3,,,,,,,,,,,,,,,,,,,,,,3,3,6,6,6,11.3,0.0
Kenny Golladay,AceMatthew,7,2021,0.0,,,,Bench,,,0.0,-6.959999999999999,-7.533333333333334,-4.636842105263159,7,,,3,4,,,,,,,,,,,,,,,,,,,,,,3,4,7,7,7,11.3,0.0
Kenny Golladay,AceMatthew,8,2021,0.0,,,,Bench,,,0.0,-5.6,-6.457142857142857,-4.636842105263159,8,,,3,5,,,,,,,,,,,,,,,,,,,,,,3,5,8,8,8,11.3,0.0
Kenny Golladay,AceMatthew,9,2021,4.8,,,False,Starter,0.042,,4.8,1.2799999999999994,-0.8500000000000005,0.16315789473684106,9,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,4,5,9,9,9,11.3,0.0
Kenny Golladay,AceMatthew,10,2021,0.0,,,,Bench,,,-4.8,-0.96,-5.555555555555555,-4.636842105263159,10,,,4,6,,,,,,,,,,,,,,,,,,,,,,4,6,10,10,10,10.0,0.0
Kenny Golladay,AceMatthew,11,2021,2.2,,,False,Starter,0.0289,,2.2,1.2400000000000002,-2.8,-2.4368421052631586,11,1,1,5,6,,,,,,,,,,,,,,,,,,,,,,5,6,11,11,11,10.0,0.0
Kenny Golladay,AceMatthew,12,2021,8.0,,,False,Bench,,,5.8,6.6,3.254545454545454,3.3631578947368412,12,,,5,7,,,,,,,,,,,,,,,,,,,,,,5,7,12,12,12,8.36,0.0
Kenny Golladay,shmuel256,13,2021,6.7,,,False,Bench,,,-1.2999999999999998,3.7,1.6833333333333336,2.0631578947368414,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,13,13,13,8.6,0.0
Kenny Golladay,shmuel256,14,2021,3.5,,,False,Bench,,,-3.2,-0.8399999999999999,-1.6461538461538465,-1.1368421052631588,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,14,14,14,7.860000000000001,0.0
Kenny Golladay,shmuel256,15,2021,8.3,,,False,Bench,,,4.800000000000001,4.220000000000001,3.2714285714285714,3.663157894736842,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,0,3,15,15,15,5.04,0.0
Kenny Golladay,shmuel256,17,2021,0.0,,,,Bench,,,-8.3,-5.74,-5.246666666666667,-4.636842105263159,4,,,0,4,,,,,,,,,,,,,,,,,,,,,,0,4,17,17,17,5.74,0.0
Kenny Golladay,shmuel256,Toilet Semis,2021,5.2,,,False,Bench,,,5.2,-0.09999999999999964,0.28125,0.5631578947368414,5,,,0,5,,,,,,,,,,,,,,,,,,,,,,0,5,16,1001,1001,5.74,0.0
Kenny Golladay,stevenb123,1,2022,4.2,,,False,Bench,,,-1.0,-0.54,-0.7352941176470589,-0.4368421052631586,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,6.34,0.0
Kenny Golladay,LWebs53,4,2022,0.0,,,,Bench,,,-4.2,-4.24,-4.894444444444445,-4.636842105263159,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,4,5.58,0.0
Kenny Pickett,BROsenzweig,1,2022,0.0,,,False,Bench,,,,,,-5.145384615384615,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,0.0
Kenny Pickett,BROsenzweig,2,2022,0.0,,,False,Bench,,,0.0,,0.0,-5.145384615384615,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,,0.0
Kenny Pickett,BROsenzweig,3,2022,0.0,,,False,Bench,,,0.0,,0.0,-5.145384615384615,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,,0.0
Kenny Pickett,BROsenzweig,4,2022,11.3,,,False,Bench,,,11.3,,11.3,6.1546153846153855,4,,,0,4,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,,0.0
Kenny Pickett,BROsenzweig,5,2022,12.08,,,False,Bench,,,0.7799999999999994,,9.254999999999999,6.934615384615385,5,,,0,5,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,11.3,0.0
Kenny Pickett,BROsenzweig,6,2022,8.28,,,False,Bench,,,-3.8000000000000007,3.603999999999999,3.603999999999999,3.134615384615384,6,,,0,6,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,11.690000000000001,0.0
Kenny Pickett,BROsenzweig,7,2022,10.28,,,False,Bench,,,2.0,3.9479999999999986,5.003333333333332,5.134615384615384,7,,,0,7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,7,10.553333333333335,0.0
Kenny Pickett,BROsenzweig,8,2022,6.34,,,False,Bench,,,-3.9399999999999995,-2.048000000000002,0.34857142857142787,1.1946153846153846,8,,,0,8,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,10.485000000000001,0.0
Kenny Pickett,BROsenzweig,9,2022,0.0,,,False,Bench,,,-6.34,-9.656,-6.035,-5.145384615384615,9,,,0,9,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,9,9.656,0.0
Kenny Pickett,BROsenzweig,10,2022,19.06,,,False,Bench,,,19.06,11.663999999999998,13.695555555555554,13.914615384615384,10,,,0,10,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,10,9.656,0.0
Kenny Pickett,BROsenzweig,11,2022,16.0,,,False,Starter,0.1362,,-3.0599999999999987,7.208000000000002,9.266,10.854615384615386,11,10,10,1,10,,,,,,,,,,,,,,,,,,,,,,1,10,11,11,11,11.208000000000002,0.0
Kenny Pickett,BROsenzweig,12,2022,12.16,,,False,Bench,,,-3.84,1.8240000000000016,4.583636363636363,7.014615384615385,12,,,1,11,,,,,,,,,,,,,,,,,,,,,,1,11,12,12,12,11.991999999999999,0.0
Kenny Pickett,BROsenzweig,13,2022,13.28,,,False,Bench,,,1.1199999999999992,2.5679999999999996,5.321666666666666,8.134615384615383,13,,,1,12,,,,,,,,,,,,,,,,,,,,,,1,12,13,13,13,12.767999999999997,0.0
Kenny Pickett,BROsenzweig,14,2022,1.6,,,False,Bench,,,-11.68,-10.5,-6.7676923076923075,-3.545384615384615,14,,,1,13,,,,,,,,,,,,,,,,,,,,,,1,13,14,14,14,13.368,0.0
Kenny Pickett,BROsenzweig,15,2022,0.0,,,False,Bench,,,-1.6,-12.42,-7.884285714285714,-5.145384615384615,15,,,1,14,,,,,,,,,,,,,,,,,,,,,,1,14,15,15,15,12.42,0.0
Kenny Pickett,BROsenzweig,16,2022,12.66,,,False,Bench,,,12.66,4.052,5.301333333333334,7.514615384615385,16,,,1,15,,,,,,,,,,,,,,,,,,,,,,1,15,16,16,16,12.42,0.0
