Player,Team,Year,Week,Week Name,Starter/Bench,Position started in (if starter),Position,Rookie?,Age,NFL team,Points,% of points (if starter),Positional scoring percentile,Difference from best startable bench (if starter),Difference from worst benchable starter (if bench),Reference player name,Difference in averages of best/worst startables over previous 5 games,Cuff adjusted difference,Player of the week?,QB of the week?,RB of the week?,WR of the week?,TE of the week?,Benchwarmer of the week?,Bench QB of the week?,Bench RB of the week?,Bench WR of the week?,Bench TE of the week?,Highest starter on team?,Lowest starter on team?,Captain?,Player of the week streak,QB of the week streak,RB of the week streak,WR of the week streak,TE of the week streak,Benchwarmer of the week streak,Bench QB of the week streak,Bench RB of the week streak,Bench WR of the week streak,Bench TE of the week streak,Highest starter on team streak,Lowest starter on team streak,Captain streak,10+ point streak,20+ point streak,30+ point streak,40+ point streak,50+ point streak,Starter boom streak,Starter upper quartile streak,Starter middle 50% streak,Starter lower quartile streak,Starter bust streak,Rostered boom streak,Rostered upper quartile streak,Rostered middle 50% streak,Rostered lower quartile streak,Rostered bust streak,Injury?,Suspension?,Bye?,Change from previous week,Change from previous 5 weeks avg,Change from career average to that point,Change from overall career average,Number of weeks on team,Number of consecutive weeks on bench before start (if starter),Number of consecutive weeks on bench before start excluding injury/bye (if starter),Total weeks as team starter,Total weeks as team starter this season,Weeks rostered by this team,Weeks rostered by this team this season,% of starts on team,% of starts on team this season,% of team points on team,% of team points on team this season,Total points as team starter,Total points as team starter this season,PPG as team starter,PPG as team starter this season,Total times highest starter on team,Total times highest starter on team this season,Total times lowest starter on team,Total times lowest starter on team this season,Total weeks on bench,Total weeks on bench this season,- Activated Cuff? (Was a player of the same nfl team/position & who averages >10 PPG more over last 5 played games injured? Only for players with avg <10 PPG),Number of transactions,Number of drops,Number of trades
A.J. Brown,plehv79,2021,15,Week 15,Bench,,WR,False,24.44,TEN,0.0,,,,-4.6,Brandon Aiyuk,2.88,2.88,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,31,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2021,16,Semifinal,Bench,,WR,False,24.46,TEN,31.5,,95.8,,27.6,Tyreek Hill,-2.8,-2.8,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,,,,,,1,0,0,0,0,False,False,False,21.7,15.280000000000001,16.678260869565214,15.129411764705882,32,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2021,17,3rd Place,Starter,WR3,WR,False,24.48,TEN,6.1,0.0428,18.0,-15.2,,Jakobi Meyers,-4.9,-4.9,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,-25.4,-10.959999999999999,-9.416666666666671,-10.270588235294118,33,5.0,1.0,In Progress,10,In Progress,17,In Progress,0.5882,In Progress,0.0537,In Progress,125.8,In Progress,12.58,In Progress,2,In Progress,2,In Progress,7,0,0,0,0
A.J. Brown,plehv79,2022,1,Week 1,Starter,WR1,WR,False,25.17,PHI,25.5,0.1787,89.2,3.1,,Clyde Edwards-Helaire,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,1,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,19.4,13.52,10.359999999999996,9.129411764705882,34,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,2,Week 2,Starter,WR1,WR,False,25.19,PHI,11.9,0.1037,44.4,-4.8,,Damien Harris,-17.7,-17.7,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,-13.6,-3.34,-3.6384615384615433,-4.470588235294118,35,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,3,Week 3,Starter,WR1,WR,False,25.21,PHI,19.5,0.1479,75.0,-5.2,,Russell Gage,-13.15,-13.15,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,In Progress,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,7.6,2.539999999999999,4.096296296296293,3.129411764705882,36,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,4,Week 4,Starter,WR1,WR,False,25.23,PHI,14.5,0.1389,56.0,-7.9,,Clyde Edwards-Helaire,-1.27,-1.27,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,False,False,False,-5.0,-4.399999999999999,-1.0500000000000025,-1.870588235294118,37,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,5,Week 5,Starter,WR1,WR,False,25.25,PHI,6.2,0.0568,18.6,-10.3,,Khalil Shakir,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,-8.3,-9.3,-9.31379310344828,-10.170588235294119,38,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,6,Week 6,Starter,WR1,WR,False,25.27,PHI,17.7,0.1879,69.0,-10.6,,Brandon Aiyuk,-6.04,-6.04,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,11.5,2.179999999999998,2.4966666666666626,1.3294117647058812,39,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,7,Week 7,Bench,,WR,False,25.29,PHI,0.0,,,,-2.2,DK Metcalf,-0.04,-0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,40,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,8,Week 8,Starter,WR3,WR,False,25.31,PHI,39.6,0.2714,99.0,19.5,,Brandon Aiyuk,0.62,0.62,False,False,False,True,False,False,False,False,False,False,True,False,True,0,0,0,1,0,0,0,0,0,0,1,0,1,In Progress,1,1,0,0,1,0,0,0,0,1,0,0,0,0,False,False,False,21.900000000000002,25.64,24.31612903225806,23.229411764705883,41,1.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,9,Week 9,Starter,WR3,WR,False,25.33,PHI,15.9,0.138,62.2,3.1,,Kenny Gainwell,-16.32,-16.32,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,-23.700000000000003,-3.5999999999999996,-0.1437500000000025,-0.47058823529411775,42,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,10,Week 10,Starter,WR3,WR,False,25.34,PHI,1.7,0.0176,3.5,-14.2,,Nico Collins,-10.34,-10.34,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,-14.200000000000001,-17.080000000000002,-14.339393939393943,-14.670588235294119,43,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,11,Week 11,Starter,WR3,WR,False,25.36,PHI,9.0,0.0951,30.3,2.8,,David Bell,-13.08,-13.08,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,7.3,-7.220000000000002,-6.6176470588235325,-7.370588235294118,44,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,12,Week 12,Starter,WR3,WR,False,25.38,PHI,12.6,0.0997,47.5,1.9,,George Pickens,-5.44,-5.44,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,2,0,0,0,0,2,0,0,False,False,False,3.5999999999999996,-4.1800000000000015,-2.8285714285714327,-3.7705882352941185,45,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,13,Week 13,Starter,WR3,WR,False,25.4,PHI,31.9,0.2423,96.2,19.4,,Nico Collins,-4.2,-4.2,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,In Progress,1,1,0,0,1,0,0,0,0,1,0,0,0,0,False,False,False,19.299999999999997,16.14,16.549999999999997,15.52941176470588,46,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,14,Week 14,Starter,WR3,WR,False,25.42,PHI,17.0,0.1541,66.3,-16.3,,Jerry Jeudy,-3.46,-3.46,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,-14.899999999999999,2.780000000000001,1.2027027027027,0.6294117647058819,47,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,15,Week 15,Starter,WR3,WR,False,25.44,PHI,27.1,0.1978,91.2,12.5,,Jerry Jeudy,1.3,1.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,1,0,0,0,1,0,0,0,0,1,0,0,0,0,False,False,False,10.100000000000001,12.660000000000004,11.271052631578947,10.729411764705883,48,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,16,Toilet Semis,Bench,,WR,False,25.46,PHI,16.3,,63.8,,16.3,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,-10.8,-3.219999999999999,0.18205128205127963,-0.0705882352941174,49,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2022,17,Toilet Trash,Starter,WR1,WR,False,25.48,PHI,19.7,0.1524,75.8,-3.88,,Russell Wilson,-8.45,-8.45,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,3.3999999999999986,-1.2799999999999976,3.577499999999997,3.329411764705881,50,1.0,1.0,In Progress,15,In Progress,17,In Progress,0.8824,In Progress,0.1373,In Progress,269.8,In Progress,17.99,In Progress,3,In Progress,0,In Progress,2,0,0,0,0
A.J. Brown,plehv79,2023,1,Week 1,Starter,WR1,WR,False,26.17,PHI,14.9,0.1355,57.8,-18.0,,Brandon Aiyuk,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,-4.799999999999999,-7.499999999999998,-1.3097560975609799,-1.4705882352941178,51,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,2,Week 2,Starter,WR1,WR,False,26.19,PHI,6.9,0.0515,21.1,-19.02,,Russell Wilson,0.28,0.28,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,-8.0,-12.100000000000003,-9.27857142857143,-9.470588235294118,52,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,3,Week 3,Starter,WR1,WR,False,26.21,PHI,22.1,0.144,82.8,-23.1,,Raheem Mostert,8.45,8.45,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,In Progress,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,15.200000000000001,5.119999999999997,6.13720930232558,5.729411764705883,53,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,4,Week 4,Starter,WR1,WR,False,26.23,PHI,38.5,0.2151,98.7,16.28,,Russell Wilson,3.81,3.81,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0,1,0,0,In Progress,2,1,0,0,1,0,0,0,0,1,0,0,0,0,False,False,False,16.4,22.52,22.39772727272727,22.129411764705882,54,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,5,Week 5,Starter,WR1,WR,False,26.25,PHI,18.7,0.161,72.3,-7.0,,Dallas Goedert,-15.15,-15.15,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,-19.8,-1.7199999999999989,2.099999999999998,2.329411764705881,55,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,6,Week 6,Starter,WR1,WR,False,26.27,PHI,20.1,0.1297,77.1,6.3,,Amari Cooper,-7.75,-7.75,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,In Progress,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,1.4000000000000021,-0.120000000000001,3.4543478260869556,3.7294117647058833,56,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,7,Week 7,Starter,WR1,WR,False,26.29,PHI,29.7,0.1933,94.1,11.0,,Dallas Goedert,-9.92,-9.92,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,In Progress,In Progress,0,0,0,In Progress,0,0,0,0,In Progress,0,0,0,0,False,False,False,9.599999999999998,8.439999999999998,12.980851063829782,13.329411764705881,57,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,8,Week 8,Starter,WR1,WR,False,26.31,PHI,33.0,0.2587,96.6,16.44,,Russell Wilson,-10.83,-10.83,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,In Progress,3,1,0,0,2,0,0,0,0,2,0,0,0,0,False,False,False,3.3000000000000007,7.18,16.01041666666666,16.629411764705882,58,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,9,Week 9,Starter,WR1,WR,False,26.32,PHI,19.6,0.1632,75.4,0.64,,Deshaun Watson,-15.59,-15.59,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,-13.399999999999999,-8.399999999999999,2.2836734693877503,3.2294117647058833,59,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,10,Week 10,Bench,,WR,False,26.34,PHI,0.0,,,,-5.5,Tony Pollard,14.18,14.18,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,60,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,11,Week 11,Starter,WR3,WR,False,26.36,PHI,1.8,0.0152,3.8,-21.7,,Jaylen Warren,-11.8,-11.8,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,-17.8,-22.419999999999998,-15.562000000000005,-14.570588235294117,61,1.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,12,Week 12,Starter,WR1,WR,False,26.38,PHI,14.7,0.1145,56.8,-6.7,,Raheem Mostert,-5.9,-5.9,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,12.899999999999999,-6.140000000000001,-2.356862745098045,-1.6705882352941188,62,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,13,Week 13,Starter,WR1,WR,False,26.4,PHI,19.4,0.1433,74.5,2.5,,Zach Charbonnet,-11.04,-11.04,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,4.699999999999999,-0.360000000000003,2.388461538461531,3.0294117647058805,63,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,14,Week 14,Starter,WR1,WR,False,26.42,PHI,16.4,0.112,64.5,-2.6,,Hunter Henry,-11.3,-11.3,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,-3.0,-1.3000000000000007,-0.6566037735849122,0.029411764705880472,64,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,15,Week 15,Starter,WR1,WR,False,26.44,PHI,10.6,0.1052,38.3,-14.9,,Chris Godwin,-5.38,-5.38,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,-5.799999999999999,-3.780000000000001,-6.444444444444448,-5.7705882352941185,65,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,16,Semifinal,Starter,WR1,WR,False,26.46,PHI,14.0,0.0947,53.4,-7.52,,Russell Wilson,3.23,3.23,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,3.4000000000000004,1.42,-2.927272727272733,-2.370588235294118,66,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2023,17,Final,Starter,WR1,WR,False,26.48,PHI,9.3,0.0658,31.9,-10.5,,Jaylen Warren,-6.24,-6.24,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,False,False,False,-4.699999999999999,-5.719999999999999,-7.575000000000003,-7.070588235294117,67,0.0,0.0,In Progress,16,In Progress,17,In Progress,0.9412,In Progress,0.1276,In Progress,289.7,In Progress,18.11,In Progress,2,In Progress,2,In Progress,1,0,0,0,0
A.J. Brown,plehv79,2024,1,Week 1,Starter,WR1,WR,False,27.17,PHI,22.9,0.1811,84.6,0.0,,J.K. Dobbins,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,In Progress,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,0,False,False,False,13.599999999999998,8.959999999999997,6.157894736842099,6.5294117647058805,68,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2024,2,Week 2,Bench,,WR,False,27.19,PHI,0.0,,,,-2.3,Tank Dell,14.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,69,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2024,3,Week 3,Bench,,WR,False,27.21,PHI,0.0,,,,0.0,Mark Andrews,16.65,16.65,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,70,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2024,4,Week 4,Bench,,WR,False,27.23,PHI,0.0,,,,-6.8,Brandon Aiyuk,15.27,15.27,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,71,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2024,5,Week 5,Bench,,WR,False,27.25,PHI,0.0,,,,-2.6,Jerry Jeudy,11.47,11.47,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,72,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
A.J. Brown,plehv79,2024,6,Week 6,Starter,WR3,WR,False,27.27,PHI,23.6,0.1444,86.2,3.8,,Tyler Allgeier,-17.24,-17.24,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,2,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,0,False,False,False,0.7000000000000028,8.960000000000004,6.751724137931035,7.229411764705883,73,4.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
