Player,Year,Top Team,Last team,Rookie?,Age,Points,Points (full season),Avg points,Avg points (full season),Adjusted Avg points,Times as Player of the week?,Times as QB of the week?,Times as RB of the week?,Times as WR of the week?,Times as TE of the week?,Times as Benchwarmer of the week?,Times as Bench QB of the week?,Times as Bench RB of the week?,Times as Bench WR of the week?,Times as Bench TE of the week?,Times as Highest starter on team?,Times as Lowest starter on team?,Times as Captain?,Number of teams,Number of transactions,Number of drops,Number of trades,Starter scoring volatility,Starter scoring floor,Starter scoring ceiling,Starter boom %,Starter bust %,Starter upper quartile %,Starter middle 50% %,Starter lower quartile %,Starter PAR,Starter PAR per game,Rostered scoring volatility,Rostered scoring floor,Rostered scoring ceiling,Rostered boom %,Rostered bust %,Rostered upper quartile %,Rostered middle 50% %,Rostered lower quartile %,Rostered consistency percentile,Rostered floor percentile,Rostered ceiling percentile,Consistency percentile,Floor percentile,Ceiling percentile,Weeks missed due to injury,Weeks missed due to suspension,Weeks as starter,Weeks on bench,Weeks rostered,% of starts,Win % as starter,Win % while rostered,Total points as starter,% of league points,Change in points from previous season,Change in avg points from previous season,Change in points from career,Change in avg points from career,PPG starter,Adjusted PPG starter,PPG bench,Adjusted PPG bench,PPG starter vs bench diff
Jakobi Meyers,2022,JacobRosenzweig,JacobRosenzweig,False,25.98,139.4,180.3,9.293333333333333,12.8786,12.6727,0,0,0,0,0,0,0,0,1,0,1,0,0,3,4,2,0,5.42,7.4,21.0,0.0,0.0,20.0,60.0,20.0,25.22,5.04,6.75,4.7,24.1,0.0,0.0,27.3,45.5,27.3,41.9,83.8,63.6,78.0,84.6,48.5,3,0,5,10,15,0.3333,0.0,0.1333,58.2,0.0032,-16.0,1.3315000000000001,46.7267,2.8606,11.64,11.64,8.12,13.5333,-1.8933
Jakobi Meyers,2023,JacobRosenzweig,JacobRosenzweig,False,26.96,196.98000000000002,218.58,11.587058823529413,13.6612,13.132,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.72,2.9,20.1,0.0,15.4,7.7,53.8,23.1,72.86,5.6,7.29,2.9,29.1,6.7,13.3,13.3,46.7,20.0,31.5,71.0,77.1,78.0,45.2,44.4,1,0,13,4,17,0.7647,0.3077,0.2941,147.38,0.0082,38.28,0.7825999999999986,73.325,2.9016,11.3369,11.3369,12.4,24.8,-13.4631
Jakobi Meyers,2024,JacobRosenzweig,JacobRosenzweig,False,27.96,190.7,218.0,11.217647058823529,14.5333,13.6214,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4.84,6.1,22.1,0.0,0.0,11.1,77.8,11.1,68.24,7.58,5.16,6.1,22.1,0.0,0.0,14.3,71.4,14.3,69.9,95.1,51.6,88.3,80.3,47.2,2,0,9,8,17,0.5294,0.3333,0.2353,127.2,0.0063,-0.5800000000000125,0.8721000000000014,58.08,3.1104,14.1333,14.1333,7.9375,12.7,1.4333
Jakobi Meyers,2025,stevenb123,stevenb123,False,28.96,166.4,178.0,9.788235294117648,10.4706,11.0933,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,3.09,7.2,15.0,0.0,0.0,0.0,83.3,16.7,34.47,5.74,4.48,6.3,21.3,0.0,0.0,6.7,66.7,26.7,75.5,93.0,55.3,92.9,87.5,30.9,1,0,6,11,17,0.3529,0.5,0.5294,71.2,0.0036,-40.0,-4.062700000000001,8.4,-1.5012,11.8667,11.8667,8.6545,10.5778,1.2889
Jaleel McLaughlin,2023,AceMatthew,shmuel256,True,23.13,54.9,106.0,6.1,6.2353,6.8625,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,,,,,,,,,,,5.15,0.4,17.9,0.0,25.0,0.0,25.0,50.0,59.0,23.2,47.6,,,,0,0,0,9,9,0.0,,0.6667,0.0,0.0,,,,,,,6.1,6.8625,-6.8625
Jaleel McLaughlin,2024,shmuel256,shmuel256,False,24.12,90.4,98.0,5.31764705882353,5.7647,6.0267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,3.64,0.6,12.6,0.0,46.7,0.0,26.7,26.7,80.3,33.3,32.7,,,,1,0,0,17,17,0.0,,0.7059,0.0,0.0,-8.0,-0.47059999999999924,-8.0,-0.4706,,,5.3176,6.0267,-6.0267
Jaleel McLaughlin,2025,stevenb123,stevenb123,False,25.13,,35.8,,3.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,-62.2,-2.1847000000000003,-66.2,-2.42,,,,,
Jalen Coker,2024,plehv79,plehv79,True,23.06,44.0,92.56,4.4,8.4145,7.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,,5.5,5.5,0.0,0.0,0.0,0.0,100.0,0.44,0.44,6.96,2.0,21.0,0.0,33.3,16.7,0.0,50.0,45.1,53.3,45.1,,70.4,12.7,3,0,1,9,10,0.1,0.0,0.3,5.5,0.0003,,,,,5.5,5.5,4.2778,7.7,-2.2
Jalen Coker,2025,plehv79,plehv79,False,23.99,73.7,118.8,4.335294117647059,9.9,7.37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.75,0.0,17.4,0.0,33.3,0.0,33.3,33.3,22.4,2.49,5.43,0.0,17.4,0.0,30.0,0.0,30.0,40.0,61.3,23.7,42.1,73.2,11.0,39.7,6,0,9,8,17,0.5294,0.1111,0.3529,67.1,0.0034,26.239999999999995,1.4855,26.24,1.4855,7.4556,7.4556,0.825,6.6,0.8556
Jalen Guyton,2020,shmuel256,shmuel256,False,23.52,7.3,97.1,7.3,6.0687,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,7.3,7.3,0.0,0.0,0.0,0.0,100.0,,94.3,9.2,,,,0,0,0,1,1,0.0,,1.0,0.0,0.0,,,97.1,6.0687,,,7.3,7.3,-7.3
Jalen Guyton,2022,shmuel256,shmuel256,False,25.4,,8.4,,4.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,-88.69999999999999,-1.8686999999999996,-56.0333,-1.6576,,,,,
Jalen Hurts,2020,stevenb123,stevenb123,True,22.29,76.97999999999999,99.14,12.829999999999998,7.0814,12.83,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,1.91,16.58,19.28,0.0,0.0,0.0,100.0,0.0,14.43,7.22,12.31,-0.2,31.82,16.7,33.3,0.0,33.3,16.7,3.6,6.2,65.6,100.0,96.8,25.8,0,0,2,4,6,0.3333,0.0,0.1667,35.86,0.002,,,,,17.93,17.93,10.28,10.28,7.65
Jalen Hurts,2021,stevenb123,stevenb123,False,23.22,305.16,320.38,17.95058823529412,20.0238,20.344,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.8,6.86,30.78,6.7,6.7,26.7,53.3,6.7,152.62,10.17,6.8,6.86,30.78,6.7,6.7,26.7,53.3,6.7,69.7,68.3,78.0,64.3,47.1,73.5,1,0,15,2,17,0.8824,0.7333,0.7059,305.16,0.0161,221.24,12.942400000000001,221.24,12.9424,20.344,20.344,0.0,,20.344
Jalen Hurts,2022,stevenb123,stevenb123,False,24.22,362.58,449.6,21.328235294117647,24.9778,25.8986,0,2,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,6.23,14.96,34.7,28.6,0.0,35.7,35.7,0.0,221.97,15.86,6.23,14.96,34.7,28.6,0.0,35.7,35.7,0.0,52.4,91.5,85.1,69.2,88.2,79.4,2,0,14,3,17,0.8235,0.8571,0.7647,362.58,0.0201,129.22000000000003,4.953999999999997,239.84,10.9938,25.8986,25.8986,0.0,,25.8986
Jalen Hurts,2023,stevenb123,stevenb123,False,25.22,352.22,367.32,20.718823529411765,20.4067,22.0138,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,5.97,8.88,34.5,6.2,0.0,31.2,50.0,12.5,198.73,12.42,5.97,8.88,34.5,6.2,0.0,31.2,50.0,12.5,69.8,84.3,92.2,65.5,69.4,88.9,0,0,16,1,17,0.9412,0.3125,0.2941,352.22,0.0196,-82.28000000000003,-4.571099999999998,77.6133,2.3,22.0138,22.0138,0.0,,22.0138
Jalen Hurts,2024,stevenb123,stevenb123,False,26.22,311.12,406.56,18.301176470588235,21.3979,20.7413,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,8.09,4.54,35.14,20.0,6.7,13.3,53.3,6.7,162.24,10.82,8.09,4.54,35.14,20.0,6.7,13.3,53.3,6.7,36.6,53.5,90.7,44.4,17.6,88.2,1,0,15,2,17,0.8824,0.8,0.8235,311.12,0.0154,39.24000000000001,0.9911999999999992,97.45,2.664,20.7413,20.7413,0.0,,20.7413
Jalen Hurts,2025,stevenb123,stevenb123,False,27.22,294.96,307.08,17.350588235294115,18.0635,18.435,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.99,0.3,30.86,12.5,6.2,18.8,43.8,18.8,148.47,9.28,7.99,0.3,30.86,12.5,6.2,18.8,43.8,18.8,37.8,24.5,75.5,55.6,8.6,74.3,0,0,16,1,17,0.9412,0.5,0.5294,294.96,0.015,-99.48000000000002,-3.3343999999999987,-21.52,-1.2659,18.435,18.435,0.0,,18.435
Jalen McMillan,2024,AceMatthew,AceMatthew,True,22.89,116.39999999999999,141.5,6.847058823529411,10.1071,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,8.3,0.0,23.0,0.0,33.3,16.7,33.3,16.7,22.1,22.5,57.0,,,,4,0,0,17,17,0.0,,0.4706,0.0,0.0,,,,,,,6.8471,9.7,-9.7
Jalen McMillan,2025,AceMatthew,AceMatthew,False,23.89,27.799999999999997,29.9,1.6352941176470586,7.475,9.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,7.99,3.6,18.4,0.0,33.3,0.0,33.3,33.3,17.5,80.3,43.9,,,,13,0,0,17,17,0.0,,0.7059,0.0,0.0,-111.6,-2.632100000000001,-111.6,-2.6321,,,1.6353,9.2667,-9.2667
Jalen Milroe,2025,AceMatthew,AceMatthew,True,22.87,-1.6,-1.6,-0.09411764705882353,-0.5333,-0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1.27,-2.0,0.3,0.0,100.0,0.0,0.0,0.0,100.0,7.1,4.1,,,,13,0,0,17,17,0.0,,0.7059,0.0,0.0,,,,,,,-0.0941,-0.5333,0.5333
Jalen Nailor,2024,LWebs53,LWebs53,False,25.6,37.4,110.3,5.3428571428571425,6.8938,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,4.62,2.1,12.4,0.0,40.0,0.0,40.0,20.0,76.1,55.3,27.9,,,,1,0,0,7,7,0.0,,0.5714,0.0,0.0,,,90.9,3.3665,,,5.3429,7.48,-7.48
Jalen Reagor,2020,plehv79,plehv79,True,21.81,80.7,83.2,5.04375,7.5636,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,2.66,4.1,13.2,0.0,10.0,0.0,70.0,20.0,97.5,66.7,27.6,,,,5,0,0,16,16,0.0,,0.5625,0.0,0.0,,,,,,,5.0438,8.07,-8.07
Jalen Reagor,2021,plehv79,plehv79,False,22.82,71.2,77.3,4.188235294117647,4.2944,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,4.74,-0.3,16.9,0.0,62.5,0.0,25.0,12.5,73.9,3.2,30.5,,,,0,0,0,17,17,0.0,,0.4706,0.0,0.0,-5.900000000000006,-3.2691999999999997,-5.9,-3.2692,,,4.1882,4.45,-4.45
Jalen Reagor,2022,plehv79,plehv79,False,23.83,,27.2,,1.5111,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,-50.099999999999994,-2.7833000000000006,-53.05,-4.0234,,,,,
Jalen Richard,2020,AceMatthew,AceMatthew,False,26.88,2.5,51.1,2.5,3.9308,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,2.5,2.5,0.0,100.0,0.0,0.0,0.0,,40.7,2.5,,,,0,0,0,1,1,0.0,,0.0,0.0,0.0,,,-68.6,-3.5505,,,2.5,2.5,-2.5
Jalen Royals,2025,stevenb123,stevenb123,True,22.69,0.0,2.4,0.0,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,,,,,,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,23.7,2.6,,,,15,0,0,17,17,0.0,,0.2941,0.0,0.0,,,,,,,0.0,0.0,0.0
Jalen Tolbert,2022,stevenb123,stevenb123,True,23.66,3.2,3.2,0.18823529411764706,1.0667,1.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0.95,0.0,1.8,0.0,100.0,0.0,0.0,0.0,98.9,18.2,5.1,,,,13,0,0,17,17,0.0,,0.7647,0.0,0.0,,,,,,,0.1882,1.0667,-1.0667
Jalen Tolbert,2023,stevenb123,stevenb123,False,24.68,,60.8,,4.0533,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,57.599999999999994,2.9866,57.6,2.9866,,,,,
Jalen Tolbert,2024,BROsenzweig,BROsenzweig,False,25.69,108.6,152.2,7.757142857142857,8.9529,8.3538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,,,,,,,,,,,5.18,0.0,21.7,0.0,15.4,7.7,46.2,30.8,69.0,22.5,48.4,,,,0,0,0,14,14,0.0,,0.5714,0.0,0.0,91.39999999999999,4.8995999999999995,120.2,5.3973,,,7.7571,8.3538,-8.3538
Jalen Tolbert,2025,JacobRosenzweig,JacobRosenzweig,False,26.59,39.2,46.3,4.355555555555556,3.8583,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,,,,,,,,,4.63,0.0,12.7,0.0,62.5,0.0,25.0,12.5,72.6,23.7,25.4,,,,1,0,0,9,9,0.0,,0.5556,0.0,0.0,-105.89999999999999,-5.0946,-25.7667,-2.3188,,,4.3556,4.9,-4.9
Jalin Hyatt,2023,shmuel256,shmuel256,True,22.09,57.8,59.3,3.4,4.5615,4.8167,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,,,,,,,,,,,4.96,0.0,15.9,0.0,58.3,0.0,25.0,16.7,70.0,13.8,35.2,,,,4,0,0,17,17,0.0,,0.2941,0.0,0.0,,,,,,,3.4,4.8167,-4.8167
Jalin Hyatt,2024,Oliverwkw,Oliverwkw,False,22.94,0.0,14.2,0.0,1.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,,,,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,22.5,2.5,,,,1,0,0,2,2,0.0,,0.0,0.0,0.0,-45.099999999999994,-3.1414999999999997,-45.1,-3.1415,,,0.0,0.0,0.0
Jalin Hyatt,2025,LWebs53,LWebs53,False,24.16,3.8,8.5,0.95,1.4167,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,3.8,3.8,0.0,100.0,0.0,0.0,0.0,,83.8,8.8,,,,2,0,0,4,4,0.0,,0.5,0.0,0.0,-5.699999999999999,-0.0032999999999998586,-28.25,-1.779,,,0.95,3.8,-3.8
Jamaal Williams,2020,BROsenzweig,BROsenzweig,False,25.62,83.39999999999999,142.1,8.34,8.8812,10.425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.26,18.2,21.4,0.0,0.0,50.0,50.0,0.0,28.2,14.1,6.6,3.8,21.4,0.0,25.0,12.5,25.0,37.5,56.1,59.3,51.2,90.5,96.7,58.3,2,0,2,8,10,0.2,0.5,0.5,39.6,0.0022,,,9.3,0.5812,19.8,19.8,5.475,7.3,12.5
Jamaal Williams,2021,BROsenzweig,BROsenzweig,False,26.57,112.6,118.8,6.623529411764705,9.1385,9.3833,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,8.0,8.0,0.0,0.0,0.0,0.0,100.0,1.17,1.17,6.48,1.1,25.0,0.0,16.7,8.3,25.0,50.0,62.9,29.6,64.2,,69.1,10.9,4,0,1,16,17,0.0588,0.0,0.4118,8.0,0.0004,-23.299999999999997,0.25730000000000075,-17.1,0.6448,8.0,8.0,6.5375,9.5091,-1.5091
Jamaal Williams,2022,BROsenzweig,BROsenzweig,False,27.57,205.7,224.9,12.1,13.2294,12.8562,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10.24,5.6,23.9,0.0,0.0,66.7,0.0,33.3,38.0,12.67,8.23,3.3,24.7,0.0,18.8,31.2,31.2,18.8,24.0,67.9,65.4,11.6,57.3,63.6,0,0,3,14,17,0.1765,0.3333,0.5882,52.2,0.0029,106.10000000000001,4.0908999999999995,93.275,4.5983,17.4,17.4,10.9643,11.8077,5.5923
Jamaal Williams,2023,LWebs53,BROsenzweig,False,28.48,12.1,59.8,2.0166666666666666,4.6,4.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,,,,,,,,,,,1.88,2.9,6.2,0.0,66.7,0.0,0.0,33.3,95.5,68.3,12.8,,,,3,0,0,6,6,0.0,,0.8333,0.0,0.0,-165.10000000000002,-8.6294,-90.48,-5.0333,,,2.0167,4.0333,-4.0333
Jamaal Williams,2024,BROsenzweig,BROsenzweig,False,29.45,0.9,37.1,0.9,2.65,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,0.9,0.9,0.0,100.0,0.0,0.0,0.0,,40.5,1.2,,,,0,0,0,1,1,0.0,,1.0,0.0,0.0,-22.699999999999996,-1.9499999999999997,-98.1,-6.2643,,,0.9,0.9,-0.9
Jamal Agnew,2021,stevenb123,stevenb123,False,26.58,,70.0,,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,,,54.4667,5.5879,,,,,
Jameis Winston,2020,plehv79,plehv79,False,26.91,0.0,8.64,0.0,2.16,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,4,0.0,,0.5,0.0,0.0,,,-241.93,-16.4007,,,0.0,,
Jameis Winston,2021,AceMatthew,AceMatthew,False,27.81,116.4,116.4,6.847058823529412,16.6286,16.6286,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,9.62,8.34,29.62,25.0,0.0,0.0,25.0,50.0,25.85,6.46,8.01,8.34,29.62,14.3,0.0,14.3,42.9,28.6,42.4,80.5,73.2,21.4,55.9,67.6,9,0,4,13,17,0.2353,0.25,0.4118,64.08,0.0034,107.76,14.468599999999999,-53.5267,0.1841,16.02,16.02,4.0246,17.44,-1.42
Jameis Winston,2022,AceMatthew,AceMatthew,False,28.75,40.92,40.92,3.72,13.64,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,6.64,6.64,0.0,100.0,0.0,0.0,0.0,-2.55,-2.55,7.56,6.64,21.66,0.0,33.3,0.0,66.7,0.0,28.6,74.5,46.8,,58.8,11.8,8,0,1,10,11,0.0909,0.0,0.2727,6.64,0.0004,-75.48,-2.988599999999998,-115.625,-2.8384,6.64,6.64,3.428,17.14,-10.5
Jameis Winston,2024,AceMatthew,AceMatthew,False,30.86,118.61999999999999,128.14,13.18,11.6491,16.9457,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,11.06,-1.36,14.28,0.0,50.0,0.0,50.0,0.0,-4.09,-2.04,11.62,-1.36,32.98,14.3,14.3,14.3,42.9,14.3,4.9,7.0,79.1,7.4,2.9,17.6,1,0,2,7,9,0.2222,0.5,0.6667,12.92,0.0006,87.21999999999998,-1.9909,14.9633,-2.799,6.46,6.46,15.1,21.14,-14.68
Jameis Winston,2025,stevenb123,stevenb123,False,31.69,0.0,43.28,0.0,14.4267,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0.0,,1.0,0.0,0.0,-84.85999999999999,2.7775999999999996,-72.0343,0.5095,,,0.0,,
James Conner,2020,LWebs53,LWebs53,False,25.47,149.4,180.3,9.3375,12.8786,12.45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.82,3.7,24.9,0.0,22.2,11.1,55.6,11.1,46.43,5.16,7.49,-0.2,24.9,0.0,25.0,16.7,50.0,8.3,31.1,2.5,60.5,61.9,26.7,66.7,3,0,9,7,16,0.5625,0.7778,0.625,111.9,0.0062,,,-32.45,-5.6214,12.4333,12.4333,5.3571,12.5,-0.0667
James Conner,2021,LWebs53,LWebs53,False,26.48,228.4,265.1,13.435294117647059,16.5688,16.3143,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4.31,12.4,20.9,0.0,0.0,33.3,66.7,0.0,26.71,8.9,10.19,2.6,39.3,14.3,7.1,7.1,57.1,14.3,8.6,46.3,93.8,82.6,85.5,43.6,2,0,3,14,17,0.1765,1.0,0.6471,48.7,0.0026,84.80000000000001,3.690199999999999,63.1667,0.1958,16.2333,16.2333,12.8357,16.3364,-0.1031
James Conner,2022,stevenb123,stevenb123,False,27.48,198.2,198.2,11.658823529411764,15.2462,15.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5.93,7.1,25.0,0.0,0.0,33.3,55.6,11.1,95.18,10.58,6.39,7.1,25.0,0.0,0.0,30.8,46.2,23.1,53.3,92.6,66.7,65.1,69.1,65.5,3,0,9,8,17,0.5294,0.7778,0.7647,147.9,0.0082,-66.90000000000003,-1.3225999999999996,-19.525,-1.1859,16.4333,16.4333,6.2875,12.575,3.8583
James Conner,2023,LWebs53,LWebs53,False,28.48,171.1,201.5,10.064705882352941,15.5,14.2583,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,8.54,4.6,26.3,16.7,16.7,0.0,33.3,33.3,46.79,7.8,7.47,4.6,26.3,8.3,8.3,16.7,33.3,33.3,26.9,79.3,69.5,21.1,38.6,63.6,4,0,6,11,17,0.3529,0.5,0.4118,82.0,0.0046,3.3000000000000114,0.2538,-12.32,-0.6985,13.6667,13.6667,8.1,14.85,-1.1833
James Conner,2024,AceMatthew,AceMatthew,False,29.48,250.8,250.8,14.75294117647059,15.675,15.675,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,8.89,2.8,30.8,16.7,16.7,16.7,41.7,8.3,101.19,8.43,7.77,2.8,30.8,12.5,12.5,12.5,56.2,6.2,21.1,62.5,85.7,22.7,24.5,76.6,0,0,12,5,17,0.7059,0.4167,0.4706,189.3,0.0094,49.30000000000001,0.1750000000000007,39.0333,-0.4085,15.775,15.775,12.3,15.375,0.4
James Conner,2025,BROsenzweig,BROsenzweig,False,30.48,32.3,32.3,1.9,10.7667,10.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1.56,12.2,14.4,0.0,0.0,0.0,100.0,0.0,11.86,5.93,4.52,5.7,14.4,0.0,0.0,0.0,66.7,33.3,68.4,85.7,36.9,97.8,96.1,21.6,13,0,2,15,17,0.1176,1.0,0.6471,26.6,0.0014,-218.5,-4.9083000000000006,-185.0429,-5.248,13.3,13.3,0.38,5.7,7.6
James Conner,2026,BROsenzweig,BROsenzweig,False,31.49,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Cook,2022,shmuel256,shmuel256,True,23.09,100.4,118.7,5.905882352941177,6.2474,6.275,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,1.8,1.8,0.0,100.0,0.0,0.0,0.0,-4.13,-4.13,5.68,-1.8,17.8,0.0,43.8,0.0,25.0,31.2,64.0,1.2,39.5,,20.9,6.4,0,0,1,16,17,0.0588,0.0,0.4118,1.8,0.0001,,,,,1.8,1.8,6.1625,6.5733,-4.7733
James Cook,2023,shmuel256,shmuel256,False,24.09,222.5,255.3,13.088235294117647,13.4368,13.9062,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10.73,4.0,36.1,12.5,25.0,0.0,37.5,25.0,57.61,7.2,8.56,4.0,36.1,6.2,12.5,6.2,50.0,25.0,14.1,75.0,92.7,5.3,31.8,93.2,0,0,8,9,17,0.4706,0.375,0.5882,106.7,0.006,136.60000000000002,7.1894,136.6,7.1894,13.3375,13.3375,12.8667,14.475,-1.1375
James Cook,2024,shmuel256,shmuel256,False,25.09,256.9,323.3,15.11176470588235,17.0158,17.1267,0,0,1,0,0,0,0,1,0,0,2,2,0,1,0,0,0,8.26,4.9,28.5,25.0,8.3,0.0,58.3,8.3,100.68,8.39,7.84,4.9,28.5,26.7,6.7,0.0,60.0,6.7,19.7,82.7,79.8,27.3,50.0,70.2,1,0,12,5,17,0.7059,0.75,0.7059,191.9,0.0095,68.0,3.578999999999999,136.3,7.1737,15.9917,15.9917,13.0,21.6667,-5.675
James Cook,2025,shmuel256,shmuel256,False,26.09,297.7,320.4,17.511764705882353,16.8632,18.6062,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,8.47,4.9,33.6,18.8,6.2,37.5,25.0,12.5,188.49,11.78,8.47,4.9,33.6,18.8,6.2,37.5,25.0,12.5,15.2,76.2,91.7,17.8,41.2,88.2,0,0,16,1,17,0.9412,0.8125,0.8235,297.7,0.0151,-2.900000000000034,-0.15259999999999962,87.9667,4.6299,18.6062,18.6062,0.0,,18.6062
James Mitchell,2022,plehv79,plehv79,True,23.25,13.4,28.3,2.68,3.5375,4.4667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,,,,,,,,,,,3.86,1.4,8.8,0.0,66.7,0.0,33.3,0.0,84.8,48.6,17.1,,,,2,0,0,5,5,0.0,,0.0,0.0,0.0,,,,,,,2.68,4.4667,-4.4667
James Robinson,2020,shmuel256,shmuel256,True,22.21,246.4,246.4,15.4,17.6,17.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.62,10.0,31.7,16.7,0.0,16.7,66.7,0.0,130.84,10.9,7.39,10.0,31.7,14.3,0.0,21.4,64.3,0.0,36.4,90.1,87.7,42.9,76.7,88.3,1,0,12,4,16,0.75,0.6667,0.75,215.4,0.012,,,,,17.95,17.95,7.75,15.5,2.45
James Robinson,2021,AceMatthew,AceMatthew,False,23.22,171.9,171.9,10.111764705882353,12.2786,12.2786,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,8.69,0.4,24.4,0.0,33.3,25.0,33.3,8.3,56.25,4.69,8.18,0.4,24.4,0.0,28.6,21.4,42.9,7.1,35.7,17.3,60.5,30.2,7.3,56.4,2,0,12,5,17,0.7059,0.1667,0.2941,141.7,0.0075,-74.5,-5.321400000000001,-74.5,-5.3214,11.8083,11.8083,6.04,15.1,-3.2917
